Age,ChurnStatus,LoginFrequency,TotalAmountSpent,NumTransactions,AvgTransactionAmount,TotalInteractions,UnresolvedInteractions,DaysSinceLastLogin,Gender_M,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_Low,IncomeLevel_Medium,ServiceUsage_Online Banking,ServiceUsage_Website,MostFreqCategory_Clothing,MostFreqCategory_Electronics,MostFreqCategory_Furniture,MostFreqCategory_Groceries
-1.133400322,0,0.8604217869,-1.163993732,-1.173653591,-0.5359241959,,,-0.5923515302,0,0,1,0,0,0,0,1,0,1,0,0
0.04811388404,0,-1.417332778,0.9859888978,0.7478486864,0.4398893739,,,1.496449454,0,0,1,0,0,1,1,0,0,0,0,1
-1.52723839,0,0.2909831457,-0.7498076097,-1.173653591,1.374376276,,,0.7143413229,0,0,0,0,0,1,0,0,1,0,0,0
-1.461598712,0,0.433342806,0.3105553235,-0.0207522246,0.6242477302,1,-1.124713769,0.227908217,0,0,1,0,0,1,1,0,0,1,0,0
1.22962809,1,1.643399919,-0.1762056085,-0.7893531356,1.634545208,-1,-1.124713769,0.7238792269,0,0,1,0,0,0,1,0,0,0,0,1
-0.739562253,0,1.073961277,-1.594974137,-1.173653591,-2.523682908,,,0.7906445552,1,0,0,1,0,0,1,0,0,0,1,0
0.4419519526,0,-1.559692438,0.02801780265,0.3635482309,-0.4368692446,1,-1.124713769,-1.04063302,0,0,0,1,0,1,1,0,1,0,0,0
-1.395959034,0,0.6468822965,-1.098005451,-0.7893531356,-1.19979195,,,-0.9929434998,1,0,0,0,0,0,0,0,0,0,1,0
-1.461598712,0,0.2909831457,-1.026414521,-1.173653591,0.09861572982,1,-1.124713769,1.696745439,0,0,0,1,0,1,0,0,0,0,0,0
1.295267768,0,1.643399919,0.6885291979,0.3635482309,0.5785963179,1,0.4437805894,0.9432510198,1,0,1,0,0,0,0,0,0,0,1,0
-0.9364812873,0,1.073961277,-0.9427710616,-0.7893531356,-0.7224794382,1,0.4437805894,0.1420670806,1,0,1,0,0,0,0,0,0,0,0,0
-0.2144448283,1,-0.2784554956,0.2098716103,0.7478486864,-0.5828511227,-1,0.4437805894,0.9146373077,1,0,0,0,1,0,0,1,0,0,0,1
-0.8052019311,0,-1.702052099,0.9268467818,0.7478486864,0.3619539407,1,0.4437805894,1.343842989,0,0,1,0,1,0,0,1,0,1,0,0
1.295267768,0,-0.9902537971,-0.125522127,-0.7893531356,1.790386063,1,0.4437805894,-0.01053938396,0,0,0,0,0,1,0,1,0,1,0,0
-0.9364812873,0,0.5757024663,-1.358364678,-1.557954047,0.2714314307,1,0.4437805894,0.5331211462,1,0,0,1,1,0,0,1,1,0,0,0
-0.6082828968,0,0.5757024663,0.170243113,-0.0207522246,0.3653897264,,,-1.04063302,0,0,0,1,0,0,0,1,1,0,0,0
-0.08316547214,0,-0.8478941368,0.6112672932,0.3635482309,0.4598144102,1,0.4437805894,1.153084909,0,1,0,0,0,1,0,1,0,0,0,0
0.2450329183,0,0.9316016171,1.188545179,1.132149142,0.226431281,1,2.012274948,1.572752686,1,0,0,1,1,0,0,1,0,1,0,0
-0.2800845064,1,0.9316016171,-0.4631842541,-0.4050526801,-0.2199462541,1,0.4437805894,1.067243772,0,1,0,0,0,1,1,0,0,0,0,0
1.360907446,0,1.358680598,0.2690137263,0.7478486864,-0.5049156894,,,0.1420670806,1,1,0,0,0,1,1,0,0,0,0,0
-0.01752579405,0,-1.417332778,0.008012244002,0.3635482309,-0.4676256494,1,0.4437805894,1.706283343,1,1,0,0,0,0,0,1,0,1,0,0
-0.6082828968,0,-1.274973118,0.5980805691,0.3635482309,0.4395412335,1,-1.124713769,1.39153251,0,0,1,0,1,0,1,0,0,0,0,1
-0.4113638626,1,0.07744365521,-0.420617782,-0.7893531356,0.8830301036,1,0.4437805894,-0.3729797374,1,1,0,0,0,0,1,0,0,0,0,0
0.5075916306,0,-0.9902537971,-1.268394325,-1.557954047,1.101350157,1,-1.124713769,1.153084909,0,0,0,1,0,1,0,0,0,1,0,0
0.9670693772,0,-0.3496353257,0.688050923,0.3635482309,0.5778610213,1,-1.124713769,0.7715687471,0,0,0,0,0,1,0,1,0,1,0,0
0.4419519526,0,0.8604217869,-1.107201995,-1.173653591,-0.2739905515,1,0.4437805894,0.5617348583,0,0,0,1,0,1,1,0,0,0,0,0
0.7045106649,0,-1.559692438,-0.7138823271,-0.4050526801,-0.7980784292,,,1.525063166,0,0,0,0,1,0,0,0,0,0,0,1
-1.264679678,0,-0.0649160051,-1.591708203,-1.557954047,-1.881012703,,,-1.374459661,1,0,0,1,0,0,0,0,1,0,0,0
-0.2800845064,0,1.216320938,0.7307813751,1.132149142,-0.3013908528,,,0.9527889238,0,0,0,0,0,0,0,1,0,0,0,1
0.3763122745,0,-0.1360958353,-1.130774119,-1.173653591,-0.3827094005,,,0.3137493533,0,0,0,1,1,0,1,0,1,0,0,0
-0.8052019311,0,-0.9902537971,0.08700960365,-0.4050526801,1.048849983,,,-0.9357160756,0,0,0,0,0,0,0,0,1,0,0,0
-1.19904,0,0.2198033155,0.6325300317,0.7478486864,-0.02588648501,,,-0.1726837526,1,1,0,0,0,0,1,0,1,0,0,0
-0.08316547214,0,0.6468822965,-0.05763441155,0.3635482309,-0.5685503548,,,1.191236525,1,0,0,0,0,1,1,0,0,0,0,0
-0.6739225749,0,0.7892419568,-0.2962252954,0.7478486864,-1.249768107,-1,-1.124713769,0.2088324089,0,1,0,0,0,1,0,1,0,1,0,0
1.032709055,1,0.2909831457,1.132149728,0.7478486864,0.6324950566,-1,-1.124713769,1.267539757,0,0,0,1,0,1,0,1,0,1,0,0
-0.4770035407,0,1.073961277,-0.7246366814,-1.173653591,1.490469099,,,-1.13601206,0,0,0,0,1,0,1,0,0,0,0,0
0.9670693772,0,1.145141108,0.1083816622,0.3635482309,-0.3133184134,1,2.012274948,-1.183701581,0,0,0,0,0,1,1,0,0,0,0,0
-0.6739225749,0,0.6468822965,0.4187957812,-0.0207522246,0.8239374701,1,-1.124713769,-0.5923515302,0,0,0,1,0,0,0,0,1,0,0,0
-0.9364812873,1,-1.773231929,1.793385368,1.132149142,0.9238390629,-1,0.4437805894,-0.3729797374,1,1,0,0,1,0,1,0,1,0,0,0
0.8357900211,0,1.002781447,0.6862334781,0.7478486864,0.0448820577,,,0.227908217,0,1,0,0,0,0,0,0,0,0,0,0
1.426547124,0,0.006263825054,0.4918488662,-0.4050526801,1.982445525,,,-0.1154563284,1,0,1,0,1,0,1,0,0,0,1,0
0.2450329183,0,0.6468822965,-0.3196607688,-0.7893531356,1.193451304,,,-1.231391101,1,0,1,0,0,0,1,0,0,1,0,0
-1.592878068,1,1.145141108,0.01763240335,-0.4050526801,0.8888599549,-1,-1.124713769,0.1897566008,0,0,1,0,1,0,0,0,0,0,1,0
0.3763122745,0,-1.346152948,0.598613504,0.7478486864,-0.07058051122,,,0.3137493533,1,0,0,0,0,0,0,1,0,0,0,1
1.22962809,0,-1.559692438,0.6448148659,0.3635482309,0.511390212,-1,-1.124713769,-0.1536079445,0,0,0,0,0,1,1,0,0,0,0,1
-0.08316547214,0,-1.488512608,1.716232783,1.132149142,0.8348786829,,,0.485431626,1,0,0,0,1,0,0,1,0,0,0,1
-0.08316547214,0,0.9316016171,1.893836776,1.132149142,1.039664028,1,0.4437805894,-0.08684261626,1,0,0,1,0,0,1,0,0,1,0,0
-1.461598712,0,-1.061433627,0.2689180713,0.7478486864,-0.5050417402,-1,0.4437805894,1.124471196,0,0,1,0,0,0,0,0,1,0,0,0
-0.4770035407,1,-0.7767143067,-0.01918110416,0.7478486864,-0.8846888613,,,-1.193239485,1,0,0,1,0,0,1,0,1,0,0,0
1.426547124,0,0.433342806,1.258509974,0.3635482309,1.454880745,1,0.4437805894,-0.9738676917,0,0,1,0,0,0,0,1,0,0,0,0
-1.461598712,0,0.7892419568,1.769129995,1.516449597,0.4478605889,-1,0.4437805894,-1.622445166,0,0,1,0,0,1,0,1,1,0,0,0
1.098348733,1,-1.203793288,0.2783332557,0.3635482309,-0.05203603177,1,0.4437805894,-0.5732757222,0,0,0,0,0,1,1,0,1,0,0,0
-0.8708416092,1,1.501040258,0.1216640413,-0.4050526801,1.128766215,,,1.296153469,0,1,0,0,1,0,1,0,0,0,0,0
0.8357900211,0,0.433342806,1.117528179,1.132149142,0.1445455044,1,2.012274948,-0.6114273383,0,0,1,0,1,0,1,0,0,0,1,0
0.6388709868,0,0.5045226362,-0.6107799091,-0.7893531356,0.2983222764,1,-1.124713769,-0.7068063787,0,1,0,0,0,0,0,1,0,0,0,0
-0.2144448283,1,-0.2072756654,0.4267761407,1.132149142,-0.6519224809,,,0.1611428887,1,0,0,1,1,0,1,0,0,1,0,0
-1.330319356,0,-0.7767143067,-0.6748960848,-0.7893531356,0.1011787636,1,2.012274948,-1.670134686,1,0,0,0,0,0,0,0,0,1,0,0
-0.1488051502,1,0.2909831457,0.2987214343,0.3635482309,-0.0206913897,1,-1.124713769,-0.7735717069,0,0,1,0,1,0,1,0,0,1,0,0
1.163988412,1,-0.7055344765,-1.182564465,-1.557954047,1.89307548,,,1.658593823,1,0,0,0,1,0,1,0,0,1,0,0
0.4419519526,1,-0.2784554956,-0.685910074,-0.7893531356,0.0673131047,-1,0.4437805894,-0.7258821868,1,0,0,1,0,0,0,0,0,0,0,1
-0.9364812873,1,1.216320938,1.900054351,1.516449597,0.5820487103,-1,0.4437805894,-0.9071023635,0,1,0,0,0,1,0,0,0,1,0,0
0.9670693772,0,0.2909831457,-0.553318588,-1.173653591,2.280618786,-1,-1.124713769,-0.2012974647,1,0,0,0,0,0,1,0,0,0,0,1
-0.3457241845,0,-1.773231929,1.259288879,1.516449597,-0.07469016875,-1,-1.124713769,-1.58429355,0,0,0,0,0,1,0,0,1,0,0,0
-1.002120965,1,0.6468822965,-0.7347077857,-0.7893531356,-0.08272941117,1,0.4437805894,1.334305085,0,0,1,0,1,0,1,0,1,0,0,0
1.163988412,0,-0.5631748162,1.500134488,1.516449597,0.1721593918,-1,0.4437805894,-1.48891451,1,1,0,0,0,1,0,1,0,0,0,0
0.770150343,0,-0.7767143067,0.5268039339,0.7478486864,-0.1652086771,1,2.012274948,0.1420670806,0,0,0,1,0,0,1,0,1,0,0,0
0.1793932402,0,-0.3496353257,2.157994463,1.516449597,1.016573965,,,0.4663558179,0,0,1,0,1,0,1,0,0,0,0,0
1.426547124,0,1.002781447,-0.1274215618,-0.4050526801,0.5543525398,-1,-1.124713769,0.99094054,0,0,0,0,0,1,0,0,1,0,0,0
0.9670693772,0,-1.702052099,0.8517302819,0.7478486864,0.2629680172,1,-1.124713769,-1.63198307,0,0,0,0,0,1,1,0,1,0,0,0
-1.52723839,1,0.2909831457,0.348120406,-0.0207522246,0.6935504818,-1,0.4437805894,-0.4874345858,1,1,0,0,0,0,1,0,0,0,1,0
0.1137535621,0,1.002781447,-1.240777361,-1.557954047,1.356098904,-1,0.4437805894,1.429684126,0,0,0,1,1,0,0,1,0,0,0,0
-0.4113638626,0,0.433342806,0.4686730278,0.7478486864,-0.241811573,-1,-1.124713769,1.696745439,1,0,0,1,1,0,0,1,0,1,0,0
-0.01752579405,1,0.1486234854,0.9625670894,0.7478486864,0.4090249255,-1,-1.124713769,0.99094054,0,0,0,0,0,1,0,1,0,0,0,0
-0.1488051502,1,-1.061433627,-0.3876441392,-0.4050526801,-0.04574399404,,,-0.3443660253,1,0,0,1,0,1,1,0,0,0,0,1
1.689105836,0,-1.346152948,0.07477942948,-0.0207522246,0.1892714935,-1,-1.124713769,-1.431687086,1,0,1,0,0,1,1,0,1,0,0,0
1.360907446,1,-1.773231929,1.306200821,1.516449597,-0.02660877633,1,0.4437805894,-0.4778966818,0,1,0,0,1,0,0,0,0,1,0,0
-0.3457241845,0,1.216320938,1.924446374,0.7478486864,1.676556152,-1,0.4437805894,0.1802186968,1,0,0,0,0,1,0,0,0,0,1,0
0.2450329183,0,0.1486234854,-1.442636728,-1.557954047,-0.5059240961,1,0.4437805894,-0.4874345858,0,0,0,1,0,1,0,0,0,0,0,1
-1.461598712,0,0.9316016171,-1.601219042,-1.557954047,-1.968744088,-1,-1.124713769,1.48691155,0,0,0,1,1,0,0,1,0,0,1,0
0.6388709868,0,-0.491994986,-0.5896948155,-0.4050526801,-0.511690922,1,0.4437805894,0.1802186968,1,0,1,0,1,0,0,0,0,0,0,1
0.9014296992,0,0.9316016171,0.2805196556,0.3635482309,-0.04867467605,-1,-1.124713769,1.067243772,1,0,0,1,0,0,1,0,0,0,0,0
-1.067760643,1,0.433342806,1.545966895,1.132149142,0.6385545005,-1,-1.124713769,-0.4683587778,1,0,1,0,1,0,0,1,0,0,1,0
-1.067760643,1,1.643399919,-1.059470154,-1.557954047,3.028541442,-1,0.4437805894,0.3614388735,1,1,0,0,1,0,1,0,1,0,0,0
1.032709055,1,0.2909831457,2.157994463,1.516449597,0.9822601255,1,2.012274948,1.448759934,0,0,0,0,0,0,0,1,0,0,0,0
-0.1488051502,0,-1.702052099,-1.709965105,-1.557954047,-2.971856668,1,-1.124713769,-1.670134686,1,0,1,0,1,0,0,1,0,0,0,1
-1.461598712,0,1.287500768,-1.010344482,-1.173653591,0.1727336234,-1,-1.124713769,1.143547005,0,0,0,1,0,0,1,0,0,0,0,0
1.360907446,0,1.216320938,0.3381859516,-0.0207522246,0.6752226897,,,0.8669477875,1,0,0,1,1,0,1,0,0,0,0,1
0.04811388404,0,0.7892419568,-1.100027871,-1.557954047,2.65442255,-1,-1.124713769,1.715821247,1,1,0,0,0,0,1,0,0,0,0,0
1.623466158,0,-0.491994986,-1.097335866,-0.7893531356,-1.19773312,-1,0.4437805894,-1.345845949,0,0,1,0,0,1,1,0,0,0,0,0
1.22962809,0,0.006263825054,-0.2298817249,-0.0207522246,-0.3727891995,,,-1.58429355,1,0,0,0,0,1,0,0,0,0,0,0
-1.461598712,0,-1.773231929,1.174483895,1.516449597,-0.1616092254,1,0.4437805894,0.1897566008,0,0,0,1,0,1,0,0,0,0,0,0
0.3763122745,0,1.145141108,-0.7237621215,-0.7893531356,-0.04907383705,-1,0.4437805894,0.8097203632,1,0,1,0,0,0,0,0,0,0,1,0
-1.067760643,1,0.1486234854,-0.5444363386,-0.7893531356,0.5023145516,,,-1.08832254,1,0,0,1,0,1,1,0,0,0,0,0
-1.002120965,1,0.006263825054,-0.1289247117,1.132149142,-1.29267041,1,2.012274948,-0.0963805203,0,0,0,0,1,0,1,0,0,0,0,0
0.1137535621,0,1.002781447,0.4078227869,0.7478486864,-0.3219979141,,,-0.525586202,0,0,1,0,0,0,0,0,1,0,0,0
1.295267768,0,0.6468822965,-0.2009529219,-0.4050526801,0.384782648,-1,0.4437805894,1.553676878,0,0,0,1,1,0,1,0,0,0,0,0
-1.19904,0,-1.630872269,-0.8999722845,-0.7893531356,-0.5908823619,1,0.4437805894,0.1992945049,0,0,0,0,1,0,0,1,0,0,0,1
0.9014296992,1,0.006263825054,1.100460595,0.7478486864,0.5907362142,,,0.3232872573,0,0,1,0,1,0,1,0,0,0,0,0
-0.2800845064,0,0.5045226362,-0.06368800614,0.3635482309,-0.5778571085,,,-0.001001479924,0,0,1,0,0,0,0,0,0,1,0,0
0.5075916306,0,-0.2784554956,0.2168817549,-0.0207522246,0.4514320294,-1,0.4437805894,1.277077661,0,1,0,0,1,0,1,0,0,0,0,0
1.22962809,0,-1.417332778,-0.07440136542,-0.4050526801,0.676621854,-1,-1.124713769,0.8097203632,1,0,0,0,0,1,0,0,1,0,0,0
0.5732313087,0,1.145141108,-0.5849393959,-0.4050526801,-0.500724499,1,0.4437805894,-1.298156429,0,0,1,0,0,0,1,0,0,0,0,0
0.5732313087,0,0.5757024663,0.4093532668,1.132149142,-0.6720118334,-1,-1.124713769,-1.546141934,1,1,0,0,0,1,1,0,0,0,1,0
-0.08316547214,1,-1.630872269,1.02800877,-0.0207522246,1.947857175,-1,-1.124713769,-0.1536079445,1,0,1,0,0,0,1,0,0,1,0,0
0.5075916306,1,-0.6343546464,0.1345638004,-0.0207522246,0.299565978,,,-0.7258821868,0,0,0,1,1,0,1,0,0,0,1,0
-1.330319356,0,-1.417332778,0.5722127258,0.3635482309,0.3997721937,,,0.49496953,1,1,0,0,0,1,0,0,0,1,0,0
0.9670693772,0,1.145141108,-0.3249491235,-0.0207522246,-0.5481763375,,,-0.535124106,1,0,1,0,0,0,0,0,0,0,0,1
0.7045106649,1,-1.488512608,-1.027876676,-1.173653591,0.09187200991,1,0.4437805894,0.8955614996,0,0,0,1,1,0,0,1,0,0,0,0
-1.658517746,0,-0.4208151559,-0.8872911654,-1.173653591,0.7402775279,1,0.4437805894,0.246984025,1,0,0,1,1,0,0,1,0,0,0,0
-0.9364812873,0,-1.773231929,1.302907556,1.132149142,0.3582962154,1,2.012274948,1.019554252,0,0,0,1,0,0,0,1,1,0,0,0
0.5732313087,0,-0.1360958353,-1.686133346,-1.557954047,-2.752024004,,,-1.250466909,1,1,0,0,0,0,0,0,0,0,0,1
-1.330319356,0,-1.203793288,-1.176633856,-1.557954047,1.947781544,-1,0.4437805894,-0.6781926666,1,0,0,1,0,0,0,0,0,1,0,0
-0.6082828968,0,-0.7767143067,0.421364801,0.3635482309,0.1678596576,1,2.012274948,-0.783109611,0,0,0,0,0,0,0,1,1,0,0,0
-1.133400322,0,0.7892419568,1.592400562,1.132149142,0.6920945946,1,0.4437805894,-1.460300798,1,0,1,0,0,1,0,1,1,0,0,0
-1.592878068,0,-0.5631748162,-1.441256563,-1.557954047,-0.4931929613,,,1.53460107,1,0,0,0,0,0,0,0,0,1,0,0
-0.5426432187,0,-0.2784554956,0.8440778824,0.3635482309,0.8177357688,-1,-1.124713769,1.03863006,0,0,0,1,1,0,1,0,0,0,1,0
1.492186802,0,-1.061433627,-0.4145915174,-0.7893531356,0.901559577,,,1.134009101,0,0,0,1,0,1,0,1,0,0,0,0
0.6388709868,0,0.8604217869,-1.370799828,-1.557954047,0.1567251668,-1,0.4437805894,-1.412611277,1,0,0,0,1,0,0,0,0,0,1,0
0.1137535621,0,-1.630872269,0.6145195629,1.132149142,-0.4354459205,,,-0.8784886514,1,1,0,0,1,0,0,0,0,0,0,1
0.9670693772,0,0.2198033155,0.05583974076,0.3635482309,-0.394095993,-1,0.4437805894,-0.4588208737,0,0,0,1,0,0,0,1,0,0,0,0
0.7045106649,0,1.429860428,-1.714392564,-1.557954047,-3.01269714,1,0.4437805894,-1.155087868,1,0,0,1,0,1,0,0,0,0,0,1
1.492186802,0,0.433342806,-0.4616811042,-0.4050526801,-0.216479856,1,-1.124713769,-0.9643297877,0,0,0,0,0,0,0,1,0,0,0,1
-0.01752579405,0,0.5757024663,0.04723079135,0.3635482309,-0.4073313312,-1,-1.124713769,-0.8403370352,0,0,0,1,1,0,1,0,0,0,0,0
-1.461598712,0,-1.274973118,-0.4629792791,-0.4050526801,-0.2194735635,1,-1.124713769,1.315229277,1,0,0,1,0,0,0,1,0,0,1,0
0.9014296992,0,0.5757024663,-0.4310305113,-0.7893531356,0.8510131904,-1,-1.124713769,0.4472800098,0,1,0,0,0,0,1,0,0,1,0,0
0.6388709868,0,-1.488512608,-0.7770692828,-0.7893531356,-0.2129819453,-1,0.4437805894,0.6571138986,0,1,0,0,0,0,1,0,1,0,0,0
1.623466158,0,-1.203793288,-1.333877,-1.557954047,0.4973145349,,,-0.08684261626,1,1,0,0,0,0,0,0,0,0,0,1
0.3106725964,0,-0.6343546464,1.395487925,1.516449597,0.0649041331,,,0.6094243785,0,1,0,0,0,0,0,0,0,0,0,0
0.2450329183,0,-0.4208151559,0.2081088255,-0.4050526801,1.328115618,-1,-1.124713769,-1.155087868,1,1,0,0,0,0,0,0,0,0,0,0
1.55782648,0,1.145141108,0.7205599558,0.7478486864,0.09011630179,,,-1.04063302,1,0,0,1,0,1,0,0,0,0,0,1
0.5075916306,0,0.07744365521,0.185998857,-0.0207522246,0.39445705,-1,-1.124713769,0.7715687471,1,0,1,0,0,0,1,0,0,0,0,0
-0.4770035407,0,-1.488512608,-0.2818360514,-0.4050526801,0.1982589184,,,0.008536424113,0,0,0,1,0,1,1,0,0,0,1,0
-0.5426432187,1,1.429860428,-0.9175864683,-0.0207522246,-1.641516109,1,-1.124713769,-0.01053938396,1,0,0,1,0,0,0,0,0,0,1,0
0.2450329183,0,0.2198033155,-1.34084615,-1.173653591,-1.351599178,1,2.012274948,0.1229912726,1,0,1,0,0,1,0,1,1,0,0,0
-0.3457241845,0,-1.061433627,-1.680079752,-1.557954047,-2.696183482,,,0.1611428887,1,0,0,0,1,0,1,0,0,0,1,0
-1.52723839,0,0.006263825054,-0.9949440281,-1.173653591,0.2437632714,-1,0.4437805894,1.019554252,1,0,1,0,0,1,0,0,0,0,0,0
-1.330319356,1,-0.2072756654,-0.9060942041,-1.173653591,0.6535545504,-1,0.4437805894,-0.9071023635,0,1,0,0,0,1,0,0,1,0,0,0
0.770150343,0,-0.5631748162,-0.8399556086,1.132149142,-2.112520826,,,1.515525262,0,0,0,1,1,0,0,0,1,0,0,0
-0.8708416092,0,-0.4208151559,-1.088494612,-0.7893531356,-1.170548155,1,2.012274948,0.3232872573,1,1,0,0,0,0,0,1,0,0,0,0
1.22962809,0,1.287500768,1.203959298,1.132149142,0.2442044494,,,-0.6400410504,0,0,1,0,0,0,0,1,0,0,0,1
-1.52723839,0,-0.3496353257,-1.075335218,-1.557954047,2.882196417,,,1.105395388,0,0,0,0,0,1,1,0,0,0,0,0
1.426547124,0,0.006263825054,-0.6021299647,-1.173653591,2.055491987,1,0.4437805894,1.381994605,0,0,0,0,0,0,1,0,0,1,0,0
0.1137535621,0,0.433342806,1.015109011,1.516449597,-0.3249571076,1,0.4437805894,-1.107398348,1,0,0,1,0,0,1,0,0,1,0,0
-0.2800845064,0,-1.773231929,-1.643088599,-1.557954047,-2.35496386,1,2.012274948,-1.307694333,0,0,1,0,1,0,1,0,0,1,0,0
0.9014296992,1,-1.702052099,-0.5808808911,-0.4050526801,-0.4913652241,-1,-1.124713769,1.124471196,0,1,0,0,0,0,0,1,1,0,0,0
0.9014296992,0,-1.559692438,0.1439106598,0.3635482309,-0.258696383,1,2.012274948,1.267539757,0,1,0,0,0,0,0,0,0,0,0,0
-0.9364812873,0,1.073961277,-0.9710302797,-1.173653591,0.3540577559,1,2.012274948,-0.8212612271,0,0,0,0,0,1,1,0,1,0,0,0
-0.2144448283,0,-1.132613457,-0.8998356345,-0.7893531356,-0.5904621924,,,0.9718647319,0,0,0,1,0,0,0,1,0,0,0,0
0.3106725964,0,0.1486234854,-1.176579196,-1.173653591,-0.5939706074,1,0.4437805894,-0.4969724899,1,0,1,0,0,0,0,1,1,0,0,0
-0.5426432187,0,1.643399919,-0.568637052,-0.0207522246,-0.9977492614,,,0.7620308431,0,1,0,0,0,1,0,0,0,1,0,0
-1.264679678,0,0.7892419568,1.498781653,1.132149142,0.584147807,-1,0.4437805894,-0.3634418333,0,0,0,0,0,1,1,0,0,0,0,1
-1.19904,0,-0.6343546464,1.801256408,1.516449597,0.4807878693,,,-0.7068063787,1,0,0,1,0,1,0,0,0,0,1,0
-0.4770035407,0,0.2909831457,-0.4865650675,-0.0207522246,-0.8463369931,1,0.4437805894,1.763510767,1,0,0,0,0,0,0,1,0,0,0,0
0.1793932402,0,-1.417332778,0.4277873506,-0.0207522246,0.8405257605,,,-1.460300798,1,0,0,1,0,0,0,1,0,0,0,1
1.163988412,0,-1.061433627,1.605641946,0.7478486864,1.256446712,1,0.4437805894,-1.527066126,1,0,1,0,0,0,0,1,0,1,0,0
-0.4113638626,0,-1.061433627,0.6217346825,0.3635482309,0.4759069007,-1,-1.124713769,1.610904302,0,0,0,0,0,0,1,0,0,0,0,1
1.55782648,1,-1.702052099,-0.6939997535,-1.173653591,1.63177209,1,-1.124713769,-1.660596782,0,1,0,0,0,0,0,0,0,0,0,0
1.032709055,0,-0.4208151559,-1.542022266,-1.557954047,-1.422691851,,,1.544138974,0,0,0,1,0,0,0,0,0,0,1,0
0.2450329183,0,0.5757024663,-0.8968703297,-1.173653591,0.6960967087,,,-0.4874345858,0,0,0,0,0,1,0,1,0,0,0,1
1.360907446,0,1.073961277,-1.708844575,-1.557954047,-2.961520499,,,-1.44122499,0,0,0,1,0,1,0,0,0,0,0,1
-0.2800845064,0,-1.773231929,-0.7945468167,-0.4050526801,-0.9840979555,-1,-1.124713769,0.7048034188,1,0,0,0,0,0,0,1,0,0,0,1
-1.067760643,0,1.572220089,-0.1602995496,0.3635482309,-0.7263870143,-1,0.4437805894,-0.7354200908,0,0,0,0,1,0,0,0,0,1,0,0
-0.01752579405,0,0.07744365521,-0.3300461681,0.3635482309,-0.9873542688,-1,-1.124713769,0.008536424113,1,0,1,0,0,1,1,0,0,0,0,0
1.623466158,1,0.006263825054,1.409371564,0.7478486864,0.9978083965,-1,-1.124713769,-0.8403370352,1,1,0,0,0,0,1,0,0,0,1,0
0.4419519526,0,0.006263825054,-0.464277454,-0.7893531356,0.7487859596,1,-1.124713769,-0.1917595607,1,0,0,0,0,1,1,0,1,0,0,0
0.1137535621,0,-1.274973118,0.2763245008,0.3635482309,-0.05512427734,1,0.4437805894,0.08483965641,0,0,1,0,1,0,0,0,0,0,0,0
-1.067760643,0,0.2198033155,0.9785688033,1.132149142,-0.01568086883,-1,-1.124713769,-0.6114273383,0,0,0,1,0,1,1,0,0,0,0,0
0.1793932402,0,-0.6343546464,0.5154893146,0.3635482309,0.3125660213,-1,0.4437805894,1.715821247,1,0,0,1,0,1,1,0,0,1,0,0
1.163988412,0,0.5045226362,0.9703014789,1.516449597,-0.3708816301,1,0.4437805894,-0.1345321364,1,0,0,0,0,1,0,0,0,0,1,0
-0.5426432187,0,-1.773231929,-0.7648117787,-1.173653591,1.305174365,-1,-1.124713769,-1.403073373,1,1,0,0,0,1,1,0,0,0,0,0
1.032709055,0,-0.1360958353,0.1532575192,0.3635482309,-0.2443265873,1,-1.124713769,-0.4302071616,1,0,0,1,0,0,0,0,0,0,0,0
-1.658517746,0,-0.0649160051,1.964867442,1.516449597,0.6484775027,-1,0.4437805894,0.7048034188,1,0,0,0,1,0,1,0,0,0,0,0
-0.2144448283,1,-1.773231929,-0.9233530979,-1.173653591,0.5739534453,-1,0.4437805894,-0.1631458486,1,0,0,1,0,0,0,0,0,0,0,0
-0.6082828968,0,0.006263825054,0.3136299483,-0.0207522246,0.629920018,1,0.4437805894,-0.5541999141,0,0,1,0,0,1,0,1,0,0,0,0
1.098348733,1,-0.7055344765,-1.364185968,-1.557954047,0.2177337731,1,0.4437805894,1.03863006,1,0,0,0,0,1,1,0,0,1,0,0
0.7045106649,0,1.643399919,-1.284491693,-0.7893531356,-1.773197219,-1,0.4437805894,-0.06776680819,1,0,0,0,0,1,1,0,0,0,0,0
0.3106725964,0,0.5045226362,-1.224133393,-1.557954047,1.509628826,1,0.4437805894,1.725359151,1,0,0,0,1,0,0,1,1,0,0,0
-0.08316547214,0,0.1486234854,1.437535127,1.132149142,0.5135278242,,,-0.08684261626,1,0,1,0,1,0,0,0,1,0,0,0
-1.461598712,0,1.358680598,-0.6616683657,-0.4050526801,-0.6776683648,1,0.4437805894,-0.6305031464,1,0,0,0,0,0,1,0,0,0,0,0
1.689105836,1,-0.1360958353,1.39178471,1.516449597,0.06110860227,-1,0.4437805894,1.620442206,0,0,0,0,0,1,0,0,0,0,0,0
-1.133400322,0,0.7180621266,1.215888842,1.132149142,0.2579597472,-1,-1.124713769,0.6094243785,1,0,1,0,1,0,0,1,0,1,0,0
0.1137535621,0,-0.8478941368,0.6379823664,1.132149142,-0.4083922591,1,-1.124713769,0.9718647319,0,0,0,1,0,1,1,0,1,0,0,0
